product_id,legacy_product_code,sku,product_name,brand,department,category,supplier_id,launch_date,discontinue_date,standard_cost,list_price,product_status
PRD-00875,LEG-100874,AUR-000875,Vela Furniture Product 875,Pulse,Home & Living,Furniture,SUP-042,2025-01-06,,50.35,108.29,Active
PRD-00876,LEG-100875,AUR-000876,Orion Men's Product 876,Nova,Fashion & Accessories,Men's Clothing,SUP-051,2023-09-26,,47.25,84.78,Active
PRD-00877,LEG-100876,AUR-000877,Aurelia Select Furniture Product 877,Mira,Home & Living,Furniture,SUP-020,2024-08-16,,123.28,197.99,Active
PRD-00878,LEG-100877,AUR-000878,Vela Audio Product 878,Luma,Electronics & Accessories,Audio,SUP-064,2023-02-12,,73.72,128.41,Active
PRD-00879,LEG-100878,AUR-000879,Aurelia Select Footwear Product 879,Aurelia Select,Fashion & Accessories,Footwear,SUP-046,2020-03-21,,111.57,148.87,Active
PRD-00880,LEG-100879,AUR-000880,Luma Furniture Product 880,Mira,Home & Living,Furniture,SUP-030,2020-04-01,,52.3,78.74,Active
PRD-00881,LEG-100880,AUR-000881,Mira Chargers Product 881,Vela,Electronics & Accessories,Chargers,SUP-003,2020-08-04,,75.67,136.74,Active
PRD-00882,LEG-100881,AUR-000882,Luma Fragrance Product 882,Orion,Beauty & Personal Care,Fragrance,SUP-006,2020-01-25,,260.83,407.66,Active
PRD-00883,LEG-100882,AUR-000883,Orion Cosmetics Product 883,Mira,Beauty & Personal Care,Cosmetics,SUP-025,2026-05-08,2027-02-23,17.06,26.55,Discontinued
PRD-00884,LEG-100883,AUR-000884,Solara Outdoor Product 884,Solara,Sport & Lifestyle,Outdoor,SUP-060,2026-03-12,,28.78,39.68,Active
PRD-00885,LEG-100884,AUR-000885,Nova Smart Product 885,Luma,Electronics & Accessories,Smart Devices,SUP-058,2026-01-22,2026-09-09,22.01,27.42,Discontinued
PRD-00886,LEG-100885,AUR-000886,Solara Chargers Product 886,Mira,Electronics & Accessories,Chargers,SUP-001,2020-10-05,,157.1,197.98,Active
PRD-00887,LEG-100886,AUR-000887,Luma Travel Product 887,Aurelia Select,Sport & Lifestyle,Travel,SUP-047,2026-02-18,,80.0,135.17,Active
PRD-00888,LEG-100887,AUR-000888,Solara Outdoor Product 888,Nova,Sport & Lifestyle,Outdoor,SUP-069,2025-09-14,2026-06-04,103.17,188.57,Discontinued
PRD-00889,LEG-100888,AUR-000889,Mira Haircare Product 889,Luma,Beauty & Personal Care,Haircare,SUP-037,2026-05-23,,65.48,80.3,Active
PRD-00890,LEG-100889,AUR-000890,Solara Computer Product 890,Nova,Electronics & Accessories,Computer Accessories,SUP-013,2022-11-07,,30.25,50.71,Active
PRD-00891,LEG-100890,AUR-000891,Aurelia Select Fitness Product 891,Luma,Sport & Lifestyle,Fitness,SUP-023,2025-10-30,,62.18,122.9,Active
PRD-00892,LEG-100891,AUR-000892,Nova Men's Product 892,Mira,Fashion & Accessories,Men's Clothing,SUP-025,2023-04-30,2023-12-31,107.37,149.49,Discontinued
PRD-00893,LEG-100892,AUR-000893,Pulse Women's Product 893,Mira,Fashion & Accessories,Women's Clothing,SUP-068,2021-08-05,,172.61,250.15,Active
PRD-00894,LEG-100893,AUR-000894,Aurelia Select Sports Product 894,Solara,Sport & Lifestyle,Sports Accessories,SUP-029,2025-12-06,,58.86,82.69,Active
PRD-00895,LEG-100894,AUR-000895,Aurelia Select Fitness Product 895,Vela,Sport & Lifestyle,Fitness,SUP-063,2023-06-03,2025-06-24,38.73,50.85,Discontinued
PRD-00896,LEG-100895,AUR-000896,Aurelia Select Bags Product 896,Solara,Fashion & Accessories,Bags,SUP-054,2023-04-22,,43.85,83.43,Active
PRD-00897,LEG-100896,AUR-000897,Orion Audio Product 897,Aurelia Select,Electronics & Accessories,Audio,SUP-010,2025-11-06,2026-05-31,43.45,64.4,Discontinued
PRD-00898,LEG-100897,AUR-000898,Vela Audio Product 898,Nova,Electronics & Accessories,Audio,SUP-013,2021-04-25,,24.72,35.4,Active
PRD-00899,LEG-100898,AUR-000899,Vela Bedding Product 899,Vela,Home & Living,Bedding,SUP-068,2023-04-04,,41.27,64.27,Active
PRD-00900,LEG-100899,AUR-000900,Pulse Home Product 900,Nova,Home & Living,Home Décor,SUP-046,2021-03-04,,36.97,52.63,Active
